student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,profile_json,email_valid,phone_valid,profile_json_parsed,hobbies,skills,family,devices,skills_python,skills_excel,skills_sql,skills_soft,family_siblings,family_income_father,family_income_mother,device_types,device_brands,device_years,addr_city,addr_district,addr_postal
854,Unknown,20,Male,66,+13501622490,South Kristintown,thomasamanda@hotmail.com,1971-03-10 08:36:23,Data Science,100.0,pending,3.06,excellent,188.0,2023-05-29 00:00:00,UZ 100538 Tashkent Lake Patricia,"{""hobbies"": [""during"", ""difference""], ""skills"": {""tech"": {""python"": 2, ""excel"": 5, ""sql"": 1}, ""soft"": [""ok"", ""environmental""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 770, ""mother"": 294}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2022}]}",True,True,"{""hobbies"": [""during"", ""difference""], ""skills"": {""tech"": {""python"": 2, ""excel"": 5, ""sql"": 1}, ""soft"": [""ok"", ""environmental""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 770, ""mother"": 294}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2022}]}",during|difference,"{""tech"": {""python"": 2, ""excel"": 5, ""sql"": 1}, ""soft"": [""ok"", ""environmental""]}","{""siblings"": 4, ""income"": {""father"": 770, ""mother"": 294}}","[{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2022}]",2.0,5.0,1.0,ok|environmental,4.0,770.0,294.0,laptop|phone,Dell|Apple,2024|2022,Tashkent,Lake Patricia,100538
855,Judith Williams,20,Female,90,+14138458795,Port Ericville,,2021-08-01 04:06:24,Data Science,100.0,pending,3.7,excellent,227.0,1981-11-13 00:00:00,"Apartment 22, Wheelerville district, Tashkent, UZ, 100676","{'hobbies': ['region', 'must'], 'skills': {'tech': {'python': 1, 'excel': 5, 'sql': 3}, 'soft': ['leg', 'think']}, 'family': {'siblings': 2, 'income': {'father': 1437, 'mother': 1390}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2019}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]}",False,True,"{""hobbies"": [""region"", ""must""], ""skills"": {""tech"": {""python"": 1, ""excel"": 5, ""sql"": 3}, ""soft"": [""leg"", ""think""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 1437, ""mother"": 1390}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2020}]}",region|must,"{""tech"": {""python"": 1, ""excel"": 5, ""sql"": 3}, ""soft"": [""leg"", ""think""]}","{""siblings"": 2, ""income"": {""father"": 1437, ""mother"": 1390}}","[{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2020}]",1.0,5.0,3.0,leg|think,2.0,1437.0,1390.0,laptop|phone,Lenovo|Apple,2019|2020,Tashkent,Wheelerville district,100676
856,Andrea Luna,20,Male,90,+19060904285,Brentside,,2003-06-15 00:00:00,Python,100.0,inactive,3.06,excellent,164.0,1972-04-12 06:59:13,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['station', 'son'], 'skills': {'tech': {'python': 1, 'excel': 5, 'sql': 1}, 'soft': ['I', 'bed']}, 'family': {'siblings': 3, 'income': {'father': 1431, 'mother': 1217}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2021}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]}",False,True,"{""hobbies"": [""station"", ""son""], ""skills"": {""tech"": {""python"": 1, ""excel"": 5, ""sql"": 1}, ""soft"": [""I"", ""bed""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 1431, ""mother"": 1217}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2021}]}",station|son,"{""tech"": {""python"": 1, ""excel"": 5, ""sql"": 1}, ""soft"": [""I"", ""bed""]}","{""siblings"": 3, ""income"": {""father"": 1431, ""mother"": 1217}}","[{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2021}]",1.0,5.0,1.0,I|bed,3.0,1431.0,1217.0,laptop|phone,Dell|Samsung,2021|2021,,,
857,Julia Higgins,18,Unknown,54,+12764342162,East Jennamouth,,1992-02-15 18:54:25,Data Science,100.0,active,3.7,good,210.0,1997-01-21 00:00:00,UZ 100673 Tashkent Brendahaven,"{""hobbies"": [""create"", ""kitchen""], ""skills"": {""tech"": {""python"": 2, ""excel"": 2, ""sql"": 4}, ""soft"": [""week"", ""kitchen""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 469, ""mother"": 1117}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2020}]}",False,True,"{""hobbies"": [""create"", ""kitchen""], ""skills"": {""tech"": {""python"": 2, ""excel"": 2, ""sql"": 4}, ""soft"": [""week"", ""kitchen""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 469, ""mother"": 1117}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2020}]}",create|kitchen,"{""tech"": {""python"": 2, ""excel"": 2, ""sql"": 4}, ""soft"": [""week"", ""kitchen""]}","{""siblings"": 3, ""income"": {""father"": 469, ""mother"": 1117}}","[{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2020}]",2.0,2.0,4.0,week|kitchen,3.0,469.0,1117.0,laptop|phone,Dell|Xiaomi,2020|2020,Tashkent,Brendahaven,100673
858,Hailey Porter,18,Male,90,+14435269877,Jacobfort,,2020-03-28 06:06:51,Python,69.0,inactive,3.06,average,134.0,1998-01-14 00:00:00,"Apartment 16, Heatherport district, Tashkent, UZ, 100632",INVALID_JSON_DATA,False,True,,,,,,,,,,,,,,,,Tashkent,Heatherport district,100632
859,Kevin King,20,Female,88,+15255318835,Garytown,meganobrien@brown-bartlett.org,2014-04-13 00:00:00,Python,90.0,pending,3.06,good,139.0,2006-03-20 00:00:00,"Barnettshire 20-kv, dom 48, Tashkent","{'hobbies': ['build', 'task'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 5}, 'soft': ['expert', 'race']}, 'family': {'siblings': 4, 'income': {'father': 1404, 'mother': 1152}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2018}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2023}]}",True,True,"{""hobbies"": [""build"", ""task""], ""skills"": {""tech"": {""python"": 1, ""excel"": 2, ""sql"": 5}, ""soft"": [""expert"", ""race""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 1404, ""mother"": 1152}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2018}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2023}]}",build|task,"{""tech"": {""python"": 1, ""excel"": 2, ""sql"": 5}, ""soft"": [""expert"", ""race""]}","{""siblings"": 4, ""income"": {""father"": 1404, ""mother"": 1152}}","[{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2018}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2023}]",1.0,2.0,5.0,expert|race,4.0,1404.0,1152.0,laptop|phone,Lenovo|Xiaomi,2018|2023,Tashkent,Barnettshire,
860,Unknown,21,Female,50,,Port Rhonda,,2015-02-07 00:00:00,Data Science,100.0,active,3.06,average,180.0,1993-04-22 07:05:04,"76896 Walker Crossroad Suite 276, Port Frederickbury",INVALID_JSON_DATA,False,False,,,,,,,,,,,,,,,,Port Frederickbury,76896 Walker Crossroad Suite 276,
861,Unknown,19,Unknown,87,+14848159087,New Briannaside,,2023-06-05 19:35:00,Data Science,76.0,inactive,0.0,good,87.0,1975-06-21 00:00:00,"BROKEN,ADDRESS,DATA,,,","{hobbies:['letter', 'race']}",False,True,"{""hobbies"": [""letter"", ""race""]}",letter|race,,,,,,,,,,,,,,,,
862,Unknown,18,Male,76,,Kellyport,melissa44@nelson.com,2024-10-29 00:00:00,Data Science,100.0,active,3.06,excellent,106.0,2022-09-23 14:39:58,"Keithville 16-kv, dom 47, Tashkent","{'hobbies': ['season', 'much'], 'skills': {'tech': {'python': 1, 'excel': 4, 'sql': 2}, 'soft': ['spend', 'all']}, 'family': {'siblings': 3, 'income': {'father': 1281, 'mother': 1226}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2021}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2024}]}",True,False,"{""hobbies"": [""season"", ""much""], ""skills"": {""tech"": {""python"": 1, ""excel"": 4, ""sql"": 2}, ""soft"": [""spend"", ""all""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 1281, ""mother"": 1226}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2024}]}",season|much,"{""tech"": {""python"": 1, ""excel"": 4, ""sql"": 2}, ""soft"": [""spend"", ""all""]}","{""siblings"": 3, ""income"": {""father"": 1281, ""mother"": 1226}}","[{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2024}]",1.0,4.0,2.0,spend|all,3.0,1281.0,1226.0,laptop|phone,Lenovo|Xiaomi,2021|2024,Tashkent,Keithville,
863,Unknown,21,Male,84,,Port Thomas,,1998-05-31 03:39:00,Data Science,100.0,inactive,0.0,excellent,87.0,2020-11-11 12:46:00,"Benderburgh 26-kv, dom 23, Tashkent","{'hobbies': ['rate', 'start'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 3}, 'soft': ['edge', 'role']}, 'family': {'siblings': 5, 'income': {'father': 700, 'mother': 768}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2020}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2021}]}",False,False,"{""hobbies"": [""rate"", ""start""], ""skills"": {""tech"": {""python"": 1, ""excel"": 2, ""sql"": 3}, ""soft"": [""edge"", ""role""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 700, ""mother"": 768}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2021}]}",rate|start,"{""tech"": {""python"": 1, ""excel"": 2, ""sql"": 3}, ""soft"": [""edge"", ""role""]}","{""siblings"": 5, ""income"": {""father"": 700, ""mother"": 768}}","[{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2021}]",1.0,2.0,3.0,edge|role,5.0,700.0,768.0,laptop|phone,Lenovo|Xiaomi,2020|2021,Tashkent,Benderburgh,
864,Unknown,20,Female,90,,East Kendraborough,edward98@yahoo.com,1989-10-02 06:49:00,Python,100.0,active,3.7,good,143.0,1971-04-16 00:00:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['believe', 'religious'], 'skills': {'tech': {'python': 5, 'excel': 3, 'sql': 3}, 'soft': ['treat', 'civil']}, 'family': {'siblings': 3, 'income': {'father': 828, 'mother': 775}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2017}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]}",True,False,"{""hobbies"": [""believe"", ""religious""], ""skills"": {""tech"": {""python"": 5, ""excel"": 3, ""sql"": 3}, ""soft"": [""treat"", ""civil""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 828, ""mother"": 775}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2022}]}",believe|religious,"{""tech"": {""python"": 5, ""excel"": 3, ""sql"": 3}, ""soft"": [""treat"", ""civil""]}","{""siblings"": 3, ""income"": {""father"": 828, ""mother"": 775}}","[{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2022}]",5.0,3.0,3.0,treat|civil,3.0,828.0,775.0,laptop|phone,Dell|Xiaomi,2017|2022,,,
865,Kayla Arroyo,20,Female,87,+18413293989,Hicksfurt,,1995-09-23 00:00:00,Python,100.0,inactive,3.64,excellent,157.0,2007-12-27 00:00:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""million"", ""difference""], ""skills"": {""tech"": {""python"": 1, ""excel"": 1, ""sql"": 2}, ""soft"": [""front"", ""fight""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 1080, ""mother"": 1422}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2019}]}",False,True,"{""hobbies"": [""million"", ""difference""], ""skills"": {""tech"": {""python"": 1, ""excel"": 1, ""sql"": 2}, ""soft"": [""front"", ""fight""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 1080, ""mother"": 1422}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2019}]}",million|difference,"{""tech"": {""python"": 1, ""excel"": 1, ""sql"": 2}, ""soft"": [""front"", ""fight""]}","{""siblings"": 5, ""income"": {""father"": 1080, ""mother"": 1422}}","[{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2019}]",1.0,1.0,2.0,front|fight,5.0,1080.0,1422.0,laptop|phone,Lenovo|Samsung,2019|2019,,,
866,Unknown,21,Unknown,87,,South Brandon,,1995-06-05 00:00:00,Data Science,74.0,inactive,3.06,excellent,186.0,1981-10-11 00:00:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['fall', 'garden'], 'skills': {'tech': {'python': 5, 'excel': 2, 'sql': 3}, 'soft': ['main', 'money']}, 'family': {'siblings': 0, 'income': {'father': 1401, 'mother': 869}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2016}, {'type': 'phone', 'brand': 'Apple', 'year': 2022}]}",False,False,"{""hobbies"": [""fall"", ""garden""], ""skills"": {""tech"": {""python"": 5, ""excel"": 2, ""sql"": 3}, ""soft"": [""main"", ""money""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 1401, ""mother"": 869}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2016}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2022}]}",fall|garden,"{""tech"": {""python"": 5, ""excel"": 2, ""sql"": 3}, ""soft"": [""main"", ""money""]}","{""siblings"": 0, ""income"": {""father"": 1401, ""mother"": 869}}","[{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2016}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2022}]",5.0,2.0,3.0,main|money,0.0,1401.0,869.0,laptop|phone,HP|Apple,2016|2022,,,
867,Jessica Wilkinson ,22,Female,90,+17077851092,Clarkborough,,2025-11-08 00:00:00,Data Science,100.0,pending,3.06,average,59.0,2012-09-29 05:08:40,"North Bobby 7-kv, dom 41, Tashkent","{""hobbies"": [""agent"", ""provide""], ""skills"": {""tech"": {""python"": 4, ""excel"": 3, ""sql"": 1}, ""soft"": [""phone"", ""write""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 879, ""mother"": 705}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2024}]}",False,True,"{""hobbies"": [""agent"", ""provide""], ""skills"": {""tech"": {""python"": 4, ""excel"": 3, ""sql"": 1}, ""soft"": [""phone"", ""write""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 879, ""mother"": 705}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2024}]}",agent|provide,"{""tech"": {""python"": 4, ""excel"": 3, ""sql"": 1}, ""soft"": [""phone"", ""write""]}","{""siblings"": 2, ""income"": {""father"": 879, ""mother"": 705}}","[{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2024}]",4.0,3.0,1.0,phone|write,2.0,879.0,705.0,laptop|phone,HP|Apple,2015|2024,Tashkent,North Bobby,
868,Unknown,20,Female,87,,Meganstad,,2022-10-23 00:00:00,Data Science,100.0,inactive,3.06,excellent,227.0,2001-01-26 00:00:00,"24542 Kirby Parks, Wilsontown",INVALID_JSON_DATA,False,False,,,,,,,,,,,,,,,,Wilsontown,24542 Kirby Parks,
869,Kelly Santos,19,Male,73,,West Raymondville,,2009-12-10 00:00:00,Data Science,100.0,inactive,3.06,excellent,127.0,1986-10-02 11:14:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['practice', 'week'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 2}, 'soft': ['to', 'dog']}, 'family': {'siblings': 0, 'income': {'father': 200, 'mother': 419}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2021}]}",False,False,"{""hobbies"": [""practice"", ""week""], ""skills"": {""tech"": {""python"": 1, ""excel"": 2, ""sql"": 2}, ""soft"": [""to"", ""dog""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 200, ""mother"": 419}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2021}]}",practice|week,"{""tech"": {""python"": 1, ""excel"": 2, ""sql"": 2}, ""soft"": [""to"", ""dog""]}","{""siblings"": 0, ""income"": {""father"": 200, ""mother"": 419}}","[{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2021}]",1.0,2.0,2.0,to|dog,0.0,200.0,419.0,laptop|phone,Dell|Apple,2020|2021,,,
870,Unknown,19,Female,87,+19558146166,South Christopherview,jacksonphilip@jones.info,2010-09-19 00:00:00,Python,100.0,active,3.06,excellent,154.0,1988-05-13 19:21:00,"Lake Kimberlyside 7-kv, dom 18, Tashkent","{hobbies:['certainly', 'fear']}",True,True,"{""hobbies"": [""certainly"", ""fear""]}",certainly|fear,,,,,,,,,,,,,,Tashkent,Lake Kimberlyside,
871,Sarah Juarez ,19,Female,87,,Anneshire,robersonrhonda@petersen.com,2023-04-18 06:32:20,Python,100.0,inactive,3.06,excellent,66.0,2005-05-29 14:10:00,"8578 Carr Plains, West Erik",INVALID_JSON_DATA,True,False,,,,,,,,,,,,,,,,West Erik,8578 Carr Plains,
872,Stephanie Anderson ,21,Female,90,+18112516010,Reedland,,2006-03-22 00:00:00,Python,100.0,pending,3.7,good,184.0,2023-11-12 03:02:51,UZ 100769 Tashkent East Jonathan,INVALID_JSON_DATA,False,True,,,,,,,,,,,,,,,,Tashkent,East Jonathan,100769
873,Unknown,20,Unknown,87,+16544034572,New Kathleentown,,2010-06-30 00:00:00,Data Science,100.0,inactive,0.0,excellent,270.0,2022-06-13 00:00:00,"Apartment 38, Santosside district, Tashkent, UZ, 100536","{'hobbies': ['sound', 'sell'], 'skills': {'tech': {'python': 1, 'excel': 5, 'sql': 2}, 'soft': ['team', 'however']}, 'family': {'siblings': 0, 'income': {'father': 637, 'mother': 1423}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]}",False,True,"{""hobbies"": [""sound"", ""sell""], ""skills"": {""tech"": {""python"": 1, ""excel"": 5, ""sql"": 2}, ""soft"": [""team"", ""however""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 637, ""mother"": 1423}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2022}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2020}]}",sound|sell,"{""tech"": {""python"": 1, ""excel"": 5, ""sql"": 2}, ""soft"": [""team"", ""however""]}","{""siblings"": 0, ""income"": {""father"": 637, ""mother"": 1423}}","[{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2022}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2020}]",1.0,5.0,2.0,team|however,0.0,637.0,1423.0,laptop|phone,Lenovo|Samsung,2022|2020,Tashkent,Santosside district,100536
874,Justin Smith,20,Unknown,90,,East Anita,kevin23@hotmail.com,2023-04-04 04:18:29,Data Science,100.0,active,3.06,excellent,140.0,2013-12-02 23:13:25,UZ 100318 Tashkent Mcculloughview,"{'hobbies': ['movie', 'guy'], 'skills': {'tech': {'python': 4, 'excel': 4, 'sql': 1}, 'soft': ['friend', 'gas']}, 'family': {'siblings': 1, 'income': {'father': 613, 'mother': 385}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2023}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]}",True,False,"{""hobbies"": [""movie"", ""guy""], ""skills"": {""tech"": {""python"": 4, ""excel"": 4, ""sql"": 1}, ""soft"": [""friend"", ""gas""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 613, ""mother"": 385}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2023}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2019}]}",movie|guy,"{""tech"": {""python"": 4, ""excel"": 4, ""sql"": 1}, ""soft"": [""friend"", ""gas""]}","{""siblings"": 1, ""income"": {""father"": 613, ""mother"": 385}}","[{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2023}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2019}]",4.0,4.0,1.0,friend|gas,1.0,613.0,385.0,laptop|phone,HP|Apple,2023|2019,Tashkent,Mcculloughview,100318
875,Karen Hall,18,Female,87,+13217188171,Lake David,,1982-10-31 00:00:00,Python,100.0,active,3.06,average,226.0,2021-07-06 15:09:06,"74391 Alexandra Knoll, South Taylorland","{'hobbies': ['economy', 'financial'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 4}, 'soft': ['fast', 'major']}, 'family': {'siblings': 1, 'income': {'father': 602, 'mother': 585}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2018}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]}",False,True,"{""hobbies"": [""economy"", ""financial""], ""skills"": {""tech"": {""python"": 1, ""excel"": 2, ""sql"": 4}, ""soft"": [""fast"", ""major""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 602, ""mother"": 585}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2018}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2018}]}",economy|financial,"{""tech"": {""python"": 1, ""excel"": 2, ""sql"": 4}, ""soft"": [""fast"", ""major""]}","{""siblings"": 1, ""income"": {""father"": 602, ""mother"": 585}}","[{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2018}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2018}]",1.0,2.0,4.0,fast|major,1.0,602.0,585.0,laptop|phone,Dell|Samsung,2018|2018,South Taylorland,74391 Alexandra Knoll,
876,Unknown,20,Male,90,+17028711474,Jessicamouth,hopkinsjulie@gmail.com,2015-05-24 00:00:00,Data Science,100.0,pending,3.06,excellent,139.0,2002-01-25 00:00:00,"East Brucemouth 3-kv, dom 17, Tashkent","{hobbies:['offer', 'young']}",True,True,"{""hobbies"": [""offer"", ""young""]}",offer|young,,,,,,,,,,,,,,Tashkent,East Brucemouth,
877,Haley Fowler ,20,Female,90,+18262259854,Charleschester,alexkent@travis.com,2021-02-19 12:36:23,Python,100.0,active,2.52,excellent,195.0,1973-05-24 00:00:00,"Rodriguezshire 21-kv, dom 15, Tashkent","{""hobbies"": [""focus"", ""economic""], ""skills"": {""tech"": {""python"": 2, ""excel"": 1, ""sql"": 2}, ""soft"": [""including"", ""girl""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 1335, ""mother"": 616}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2022}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2021}]}",True,True,"{""hobbies"": [""focus"", ""economic""], ""skills"": {""tech"": {""python"": 2, ""excel"": 1, ""sql"": 2}, ""soft"": [""including"", ""girl""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 1335, ""mother"": 616}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2022}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2021}]}",focus|economic,"{""tech"": {""python"": 2, ""excel"": 1, ""sql"": 2}, ""soft"": [""including"", ""girl""]}","{""siblings"": 0, ""income"": {""father"": 1335, ""mother"": 616}}","[{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2022}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2021}]",2.0,1.0,2.0,including|girl,0.0,1335.0,616.0,laptop|phone,Lenovo|Apple,2022|2021,Tashkent,Rodriguezshire,
